STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2015,41.75208072185944,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,22.5359687994621,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,45.6631825142361,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,21.1144380958661,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2018,18.0277324680283,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,26.282024255450906,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Eastern and Southern,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,44.582794055526904,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Western and Central,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,38.402979413648545,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,13.177408593108154,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Caribbean small states,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,16.49758191780207,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,42.320756831578414,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,31.18626922766443,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,33.07364184227297,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (excluding high income),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,33.21347059661115,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,7.74557512879717,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,22.8636972220686,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,"Venezuela, RB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,30.8272434335264,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VIR,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,5.54902203905032,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Virgin Islands (U.S.),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,20.404558390247,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,48.3766990875402,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,22.4770513593954,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2011,16.7654811217047,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2012,27.328477421530888,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Eastern and Southern,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2012,48.60757478294365,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Western and Central,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2012,39.62989672334275,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2012,14.550008466488606,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Caribbean small states,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2012,21.62678651573761,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,23.0413977446489,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,48.3351472602643,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,22.1205330057265,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2019,16.5336648957629,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,25.66012878649819,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Eastern and Southern,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,49.7113359166019,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Western and Central,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,36.27113358227805,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,13.782599794628211,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Caribbean small states,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,15.405362887317283,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,41.41935957640036,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,28.155521630488547,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,29.83440804099489,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (excluding high income),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,29.926489377643552,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2020,10.760176423024888,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Euro area,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_EN_ATM_PM25_MC_M3,_T,_T,_T,MCG_M3,_Z,_Z,_Z,2013,30.9261607471004,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Uzbekistan,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Total,All age ranges or no breakdown by age,Total,Micrograms per cubic meter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
